,SCHOOL_YEAR,School District Code,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,Revenues/Expenditures,Description,REV_EXP_VALUE,Dollars per FTE
24000,2017-18,721,Richmond County,0102,Hephzibah Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
24001,2017-18,721,Richmond County,0102,Hephzibah Elementary School,K-12 Expenditures,General Administration,0.0,0.0
24002,2017-18,721,Richmond County,0102,Hephzibah Elementary School,K-12 Expenditures,Instruction,2102680.28,6059.6
24003,2017-18,721,Richmond County,0102,Hephzibah Elementary School,K-12 Expenditures,Instructional Support,0.0,0.0
24004,2017-18,721,Richmond County,0102,Hephzibah Elementary School,K-12 Expenditures,Maintenance and Operations,100995.49,291.05
24005,2017-18,721,Richmond County,0102,Hephzibah Elementary School,K-12 Expenditures,Media,97776.22,281.78
24006,2017-18,721,Richmond County,0102,Hephzibah Elementary School,K-12 Expenditures,Pupil Services,9311.18,26.83
24007,2017-18,721,Richmond County,0102,Hephzibah Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
24008,2017-18,721,Richmond County,0102,Hephzibah Elementary School,K-12 Expenditures,School Administration,292869.53,844.0
24009,2017-18,721,Richmond County,0102,Hephzibah Elementary School,K-12 Expenditures,School food Services,0.0,0.0
24010,2017-18,721,Richmond County,0102,Hephzibah Elementary School,K-12 Expenditures,Transportation,0.0,0.0
24011,2017-18,721,Richmond County,2056,Hephzibah High School,K-12 Expenditures,Debt Services,0.0,0.0
24012,2017-18,721,Richmond County,2056,Hephzibah High School,K-12 Expenditures,General Administration,0.0,0.0
24013,2017-18,721,Richmond County,2056,Hephzibah High School,K-12 Expenditures,Instruction,4434592.48,4604.98
24014,2017-18,721,Richmond County,2056,Hephzibah High School,K-12 Expenditures,Instructional Support,0.0,0.0
24015,2017-18,721,Richmond County,2056,Hephzibah High School,K-12 Expenditures,Maintenance and Operations,267690.51,277.98
24016,2017-18,721,Richmond County,2056,Hephzibah High School,K-12 Expenditures,Media,117979.24,122.51
24017,2017-18,721,Richmond County,2056,Hephzibah High School,K-12 Expenditures,Pupil Services,19120.2,19.85
24018,2017-18,721,Richmond County,2056,Hephzibah High School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
24019,2017-18,721,Richmond County,2056,Hephzibah High School,K-12 Expenditures,School Administration,747953.7,776.69
24020,2017-18,721,Richmond County,2056,Hephzibah High School,K-12 Expenditures,School food Services,0.0,0.0
24021,2017-18,721,Richmond County,2056,Hephzibah High School,K-12 Expenditures,Transportation,0.0,0.0
24022,2017-18,721,Richmond County,1156,Hephzibah Middle School,K-12 Expenditures,Debt Services,0.0,0.0
24023,2017-18,721,Richmond County,1156,Hephzibah Middle School,K-12 Expenditures,General Administration,0.0,0.0
24024,2017-18,721,Richmond County,1156,Hephzibah Middle School,K-12 Expenditures,Instruction,2087547.89,4911.88
24025,2017-18,721,Richmond County,1156,Hephzibah Middle School,K-12 Expenditures,Instructional Support,0.0,0.0
24026,2017-18,721,Richmond County,1156,Hephzibah Middle School,K-12 Expenditures,Maintenance and Operations,202759.36,477.08
24027,2017-18,721,Richmond County,1156,Hephzibah Middle School,K-12 Expenditures,Media,97864.67,230.27
24028,2017-18,721,Richmond County,1156,Hephzibah Middle School,K-12 Expenditures,Pupil Services,18429.2,43.36
24029,2017-18,721,Richmond County,1156,Hephzibah Middle School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
24030,2017-18,721,Richmond County,1156,Hephzibah Middle School,K-12 Expenditures,School Administration,522994.33,1230.57
24031,2017-18,721,Richmond County,1156,Hephzibah Middle School,K-12 Expenditures,School food Services,0.0,0.0
24032,2017-18,721,Richmond County,1156,Hephzibah Middle School,K-12 Expenditures,Transportation,0.0,0.0
24033,2017-18,721,Richmond County,0189,Jamestown Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
24034,2017-18,721,Richmond County,0189,Jamestown Elementary School,K-12 Expenditures,General Administration,0.0,0.0
24035,2017-18,721,Richmond County,0189,Jamestown Elementary School,K-12 Expenditures,Instruction,1718044.44,5903.93
24036,2017-18,721,Richmond County,0189,Jamestown Elementary School,K-12 Expenditures,Instructional Support,0.0,0.0
24037,2017-18,721,Richmond County,0189,Jamestown Elementary School,K-12 Expenditures,Maintenance and Operations,93633.43,321.76
24038,2017-18,721,Richmond County,0189,Jamestown Elementary School,K-12 Expenditures,Media,84731.16,291.17
24039,2017-18,721,Richmond County,0189,Jamestown Elementary School,K-12 Expenditures,Pupil Services,83084.64,285.51
24040,2017-18,721,Richmond County,0189,Jamestown Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
24041,2017-18,721,Richmond County,0189,Jamestown Elementary School,K-12 Expenditures,School Administration,251875.84,865.55
24042,2017-18,721,Richmond County,0189,Jamestown Elementary School,K-12 Expenditures,School food Services,0.0,0.0
24043,2017-18,721,Richmond County,0189,Jamestown Elementary School,K-12 Expenditures,Transportation,0.0,0.0
24044,2017-18,721,Richmond County,0301,Jenkins-White Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
24045,2017-18,721,Richmond County,0301,Jenkins-White Elementary School,K-12 Expenditures,General Administration,0.0,0.0
24046,2017-18,721,Richmond County,0301,Jenkins-White Elementary School,K-12 Expenditures,Instruction,2061100.58,5204.8
24047,2017-18,721,Richmond County,0301,Jenkins-White Elementary School,K-12 Expenditures,Instructional Support,0.0,0.0
24048,2017-18,721,Richmond County,0301,Jenkins-White Elementary School,K-12 Expenditures,Maintenance and Operations,111258.08,280.95
24049,2017-18,721,Richmond County,0301,Jenkins-White Elementary School,K-12 Expenditures,Media,71929.19,181.64
24050,2017-18,721,Richmond County,0301,Jenkins-White Elementary School,K-12 Expenditures,Pupil Services,27220.59,68.74
24051,2017-18,721,Richmond County,0301,Jenkins-White Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
24052,2017-18,721,Richmond County,0301,Jenkins-White Elementary School,K-12 Expenditures,School Administration,295524.78,746.27
24053,2017-18,721,Richmond County,0301,Jenkins-White Elementary School,K-12 Expenditures,School food Services,0.0,0.0
24054,2017-18,721,Richmond County,0301,Jenkins-White Elementary School,K-12 Expenditures,Transportation,0.0,0.0
24055,2017-18,721,Richmond County,3556,Johnson Magnet,K-12 Expenditures,Debt Services,0.0,0.0
24056,2017-18,721,Richmond County,3556,Johnson Magnet,K-12 Expenditures,General Administration,0.0,0.0
24057,2017-18,721,Richmond County,3556,Johnson Magnet,K-12 Expenditures,Instruction,3761750.75,5523.86
24058,2017-18,721,Richmond County,3556,Johnson Magnet,K-12 Expenditures,Instructional Support,200.0,0.29
24059,2017-18,721,Richmond County,3556,Johnson Magnet,K-12 Expenditures,Maintenance and Operations,211576.14,310.68
24060,2017-18,721,Richmond County,3556,Johnson Magnet,K-12 Expenditures,Media,88304.0,129.67
24061,2017-18,721,Richmond County,3556,Johnson Magnet,K-12 Expenditures,Pupil Services,22673.79,33.29
24062,2017-18,721,Richmond County,3556,Johnson Magnet,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
24063,2017-18,721,Richmond County,3556,Johnson Magnet,K-12 Expenditures,School Administration,489400.47,718.65
24064,2017-18,721,Richmond County,3556,Johnson Magnet,K-12 Expenditures,School food Services,0.0,0.0
24065,2017-18,721,Richmond County,3556,Johnson Magnet,K-12 Expenditures,Transportation,0.0,0.0
24066,2017-18,721,Richmond County,3756,Josey High School,K-12 Expenditures,Debt Services,0.0,0.0
24067,2017-18,721,Richmond County,3756,Josey High School,K-12 Expenditures,General Administration,0.0,0.0
24068,2017-18,721,Richmond County,3756,Josey High School,K-12 Expenditures,Instruction,2949553.26,5875.6
24069,2017-18,721,Richmond County,3756,Josey High School,K-12 Expenditures,Instructional Support,0.0,0.0
24070,2017-18,721,Richmond County,3756,Josey High School,K-12 Expenditures,Maintenance and Operations,244808.94,487.67
24071,2017-18,721,Richmond County,3756,Josey High School,K-12 Expenditures,Media,85065.69,169.45
24072,2017-18,721,Richmond County,3756,Josey High School,K-12 Expenditures,Pupil Services,34193.96,68.12
24073,2017-18,721,Richmond County,3756,Josey High School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
24074,2017-18,721,Richmond County,3756,Josey High School,K-12 Expenditures,School Administration,524983.57,1045.78
24075,2017-18,721,Richmond County,3756,Josey High School,K-12 Expenditures,School food Services,0.0,0.0
24076,2017-18,721,Richmond County,3756,Josey High School,K-12 Expenditures,Transportation,0.0,0.0
24077,2017-18,721,Richmond County,0300,Lake Forest Hills Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
24078,2017-18,721,Richmond County,0300,Lake Forest Hills Elementary School,K-12 Expenditures,General Administration,0.0,0.0
24079,2017-18,721,Richmond County,0300,Lake Forest Hills Elementary School,K-12 Expenditures,Instruction,4031711.81,6174.14
24080,2017-18,721,Richmond County,0300,Lake Forest Hills Elementary School,K-12 Expenditures,Instructional Support,0.0,0.0
24081,2017-18,721,Richmond County,0300,Lake Forest Hills Elementary School,K-12 Expenditures,Maintenance and Operations,126496.75,193.72
24082,2017-18,721,Richmond County,0300,Lake Forest Hills Elementary School,K-12 Expenditures,Media,101822.46,155.93
24083,2017-18,721,Richmond County,0300,Lake Forest Hills Elementary School,K-12 Expenditures,Pupil Services,52232.27,79.99
24084,2017-18,721,Richmond County,0300,Lake Forest Hills Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
24085,2017-18,721,Richmond County,0300,Lake Forest Hills Elementary School,K-12 Expenditures,School Administration,421383.76,645.3
24086,2017-18,721,Richmond County,0300,Lake Forest Hills Elementary School,K-12 Expenditures,School food Services,0.0,0.0
24087,2017-18,721,Richmond County,0300,Lake Forest Hills Elementary School,K-12 Expenditures,Transportation,0.0,0.0
24088,2017-18,721,Richmond County,0116,Lamar - Milledge Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
24089,2017-18,721,Richmond County,0116,Lamar - Milledge Elementary School,K-12 Expenditures,General Administration,0.0,0.0
24090,2017-18,721,Richmond County,0116,Lamar - Milledge Elementary School,K-12 Expenditures,Instruction,2010345.34,5332.48
24091,2017-18,721,Richmond County,0116,Lamar - Milledge Elementary School,K-12 Expenditures,Instructional Support,0.0,0.0
24092,2017-18,721,Richmond County,0116,Lamar - Milledge Elementary School,K-12 Expenditures,Maintenance and Operations,123407.18,327.34
24093,2017-18,721,Richmond County,0116,Lamar - Milledge Elementary School,K-12 Expenditures,Media,104602.98,277.46
24094,2017-18,721,Richmond County,0116,Lamar - Milledge Elementary School,K-12 Expenditures,Pupil Services,29897.99,79.31
24095,2017-18,721,Richmond County,0116,Lamar - Milledge Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
24096,2017-18,721,Richmond County,0116,Lamar - Milledge Elementary School,K-12 Expenditures,School Administration,322899.13,856.5
24097,2017-18,721,Richmond County,0116,Lamar - Milledge Elementary School,K-12 Expenditures,School food Services,0.0,0.0
24098,2017-18,721,Richmond County,0116,Lamar - Milledge Elementary School,K-12 Expenditures,Transportation,0.0,0.0
24099,2017-18,721,Richmond County,5566,Laney High School,K-12 Expenditures,Debt Services,0.0,0.0
24100,2017-18,721,Richmond County,5566,Laney High School,K-12 Expenditures,General Administration,0.0,0.0
24101,2017-18,721,Richmond County,5566,Laney High School,K-12 Expenditures,Instruction,3209708.42,5038.79
24102,2017-18,721,Richmond County,5566,Laney High School,K-12 Expenditures,Instructional Support,0.0,0.0
24103,2017-18,721,Richmond County,5566,Laney High School,K-12 Expenditures,Maintenance and Operations,251373.35,394.62
24104,2017-18,721,Richmond County,5566,Laney High School,K-12 Expenditures,Media,75456.72,118.46
24105,2017-18,721,Richmond County,5566,Laney High School,K-12 Expenditures,Pupil Services,22439.54,35.23
24106,2017-18,721,Richmond County,5566,Laney High School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
24107,2017-18,721,Richmond County,5566,Laney High School,K-12 Expenditures,School Administration,589465.38,925.38
24108,2017-18,721,Richmond County,5566,Laney High School,K-12 Expenditures,School food Services,0.0,0.0
24109,2017-18,721,Richmond County,5566,Laney High School,K-12 Expenditures,Transportation,0.0,0.0
24110,2017-18,721,Richmond County,1058,Langford Middle School,K-12 Expenditures,Debt Services,0.0,0.0
24111,2017-18,721,Richmond County,1058,Langford Middle School,K-12 Expenditures,General Administration,0.0,0.0
24112,2017-18,721,Richmond County,1058,Langford Middle School,K-12 Expenditures,Instruction,3573119.5,4416.71
24113,2017-18,721,Richmond County,1058,Langford Middle School,K-12 Expenditures,Instructional Support,0.0,0.0
24114,2017-18,721,Richmond County,1058,Langford Middle School,K-12 Expenditures,Maintenance and Operations,218741.71,270.39
24115,2017-18,721,Richmond County,1058,Langford Middle School,K-12 Expenditures,Media,110855.88,137.03
24116,2017-18,721,Richmond County,1058,Langford Middle School,K-12 Expenditures,Pupil Services,51084.82,63.15
24117,2017-18,721,Richmond County,1058,Langford Middle School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
24118,2017-18,721,Richmond County,1058,Langford Middle School,K-12 Expenditures,School Administration,688604.41,851.18
24119,2017-18,721,Richmond County,1058,Langford Middle School,K-12 Expenditures,School food Services,0.0,0.0
24120,2017-18,721,Richmond County,1058,Langford Middle School,K-12 Expenditures,Transportation,0.0,0.0
24121,2017-18,721,Richmond County,0107,Lighthouse Care Center of Augusta,K-12 Expenditures,Debt Services,0.0,0.0
24122,2017-18,721,Richmond County,0107,Lighthouse Care Center of Augusta,K-12 Expenditures,General Administration,977.17,65.14
24123,2017-18,721,Richmond County,0107,Lighthouse Care Center of Augusta,K-12 Expenditures,Instruction,73563.33,4904.22
24124,2017-18,721,Richmond County,0107,Lighthouse Care Center of Augusta,K-12 Expenditures,Instructional Support,623.01,41.53
24125,2017-18,721,Richmond County,0107,Lighthouse Care Center of Augusta,K-12 Expenditures,Maintenance and Operations,4668.67,311.24
24126,2017-18,721,Richmond County,0107,Lighthouse Care Center of Augusta,K-12 Expenditures,Media,1085.5,72.37
24127,2017-18,721,Richmond County,0107,Lighthouse Care Center of Augusta,K-12 Expenditures,Pupil Services,0.0,0.0
24128,2017-18,721,Richmond County,0107,Lighthouse Care Center of Augusta,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
24129,2017-18,721,Richmond County,0107,Lighthouse Care Center of Augusta,K-12 Expenditures,School Administration,52604.49,3506.97
24130,2017-18,721,Richmond County,0107,Lighthouse Care Center of Augusta,K-12 Expenditures,School food Services,0.0,0.0
24131,2017-18,721,Richmond County,0107,Lighthouse Care Center of Augusta,K-12 Expenditures,Transportation,0.0,0.0
24132,2017-18,721,Richmond County,0297,McBean Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
24133,2017-18,721,Richmond County,0297,McBean Elementary School,K-12 Expenditures,General Administration,0.0,0.0
24134,2017-18,721,Richmond County,0297,McBean Elementary School,K-12 Expenditures,Instruction,2391632.24,6499.0
24135,2017-18,721,Richmond County,0297,McBean Elementary School,K-12 Expenditures,Instructional Support,0.0,0.0
24136,2017-18,721,Richmond County,0297,McBean Elementary School,K-12 Expenditures,Maintenance and Operations,89802.73,244.03
24137,2017-18,721,Richmond County,0297,McBean Elementary School,K-12 Expenditures,Media,108132.78,293.84
24138,2017-18,721,Richmond County,0297,McBean Elementary School,K-12 Expenditures,Pupil Services,20842.54,56.64
24139,2017-18,721,Richmond County,0297,McBean Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
